column,dtype,row_count,missing_count,missing_fraction,finite_count,minimum,maximum,mean,std,unique_count_exact,unique_count_truncated,is_constant,preview_json,top_values_json
joint_temperatures_5,float64,6249074,0,0.0,6249074,28.5,43.5625,39.79229703672896,3.2705146972916532,242.0,False,False,"[43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25]","[{""value"": ""42.4375"", ""count"": 300857}, {""value"": ""39.625"", ""count"": 188956}, {""value"": ""39.6875"", ""count"": 182410}, {""value"": ""41.9375"", ""count"": 165917}, {""value"": ""41.625"", ""count"": 138290}, {""value"": ""42.375"", ""count"": 137037}, {""value"": ""42.75"", ""count"": 136234}, {""value"": ""41.875"", ""count"": 133361}, {""value"": ""41.8125"", ""count"": 128607}, {""value"": ""42.6875"", ""count"": 127382}, {""value"": ""39.9375"", ""count"": 126672}, {""value"": ""41.75"", ""count"": 121075}, {""value"": ""42.0625"", ""count"": 115295}, {""value"": ""41.5625"", ""count"": 113887}, {""value"": ""39.875"", ""count"": 109265}, {""value"": ""39.75"", ""count"": 102435}, {""value"": ""42.3125"", ""count"": 99458}, {""value"": ""42.5"", ""count"": 99294}, {""value"": ""43.375"", ""count"": 88505}, {""value"": ""42.1875"", ""count"": 88449}]"
actual_execution_time,float64,6249074,0,0.0,6249074,0.447073,3.985861,0.8520033953446541,0.11086278216602713,,True,False,"[0.592799, 0.592463, 0.626951, 0.5946600000000001, 0.589176, 0.588792, 0.591024, 0.5940479999999999, 0.594348, 0.591096, 0.592512, 0.59292, 0.628884, 0.589236, 0.589992, 0.590075, 0.586895, 0.591179, 0.587183, 0.593159]",[]
actual_tool_accelerometer_0,float64,6249074,0,0.0,6249074,-23.769634246826172,8.427590370178223,-9.583262739337657,0.34025891945833225,1117.0,False,False,"[-9.59596061706543, -9.53849983215332, -9.653421401977539, -9.519346237182617, -9.53849983215332, -9.576807022094727, -9.557653427124023, -9.615114212036133, -9.615114212036133, -9.634267807006836, -9.576807022094727, -9.576807022094727, -9.615114212036133, -9.576807022094727, -9.59596061706543, -9.576807022094727, -9.59596061706543, -9.59596061706543, -9.615114212036133, -9.576807022094727]","[{""value"": ""-9.59596061706543"", ""count"": 388020}, {""value"": ""-9.615114212036133"", ""count"": 383575}, {""value"": ""-9.576807022094727"", ""count"": 378431}, {""value"": ""-9.557653427124023"", ""count"": 351192}, {""value"": ""-9.634267807006836"", ""count"": 337509}, {""value"": ""-9.53849983215332"", ""count"": 278109}, {""value"": ""-9.653421401977539"", ""count"": 270509}, {""value"": ""-9.519346237182617"", ""count"": 220440}, {""value"": ""-9.672574996948242"", ""count"": 218516}, {""value"": ""-9.500192642211914"", ""count"": 189141}, {""value"": ""-9.691728591918944"", ""count"": 176612}, {""value"": ""-9.481039047241213"", ""count"": 161640}, {""value"": ""-9.710882186889648"", ""count"": 145221}, {""value"": ""-9.461885452270508"", ""count"": 137784}, {""value"": ""-9.730035781860352"", ""count"": 121619}, {""value"": ""-9.442731857299805"", ""count"": 121528}, {""value"": ""-9.423578262329102"", ""count"": 107802}, {""value"": ""-9.749189376831056"", ""count"": 104624}, {""value"": ""-9.404424667358398"", ""count"": 95418}, {""value"": ""-9.768342971801758"", ""count"": 92423}]"
actual_tool_accelerometer_1,float64,6249074,0,0.0,6249074,-10.362104415893556,11.66455078125,0.09326485969238098,0.33013935620219625,1256.0,False,False,"[0.019153613597154617, 0.038307227194309235, 0.1149216815829277, 0.038307227194309235, 0.07661445438861847, 0.05746084079146385, 0.038307227194309235, 0.05746084079146385, 0.0957680642604828, 0.07661445438861847, 0.05746084079146385, 0.07661445438861847, 0.05746084079146385, 0.019153613597154617, 0.1149216815829277, 0.07661445438861847, 0.05746084079146385, 0.07661445438861847, 0.0, 0.038307227194309235]","[{""value"": ""0.0957680642604828"", ""count"": 308421}, {""value"": ""0.07661445438861847"", ""count"": 287523}, {""value"": ""0.15322890877723694"", ""count"": 283345}, {""value"": ""0.1149216815829277"", ""count"": 261200}, {""value"": ""0.17238251864910126"", ""count"": 227215}, {""value"": ""0.05746084079146385"", ""count"": 226524}, {""value"": ""0.13407529890537262"", ""count"": 224259}, {""value"": ""0.038307227194309235"", ""count"": 216435}, {""value"": ""0.019153613597154617"", ""count"": 193095}, {""value"": ""0.0"", ""count"": 192784}, {""value"": ""0.1915361285209656"", ""count"": 180622}, {""value"": ""0.2106897532939911"", ""count"": 164613}, {""value"": ""-0.019153613597154617"", ""count"": 147021}, {""value"": ""-0.038307227194309235"", ""count"": 135763}, {""value"": ""0.2298433631658554"", ""count"": 135631}, {""value"": ""0.2489969730377197"", ""count"": 127646}, {""value"": ""-0.07661445438861847"", ""count"": 113516}, {""value"": ""-0.05746084079146385"", ""count"": 110673}, {""value"": ""-0.0957680642604828"", ""count"": 93884}, {""value"": ""0.3064578175544739"", ""count"": 84740}]"
actual_tool_accelerometer_2,float64,6249074,0,0.0,6249074,-8.293514251708983,10.170568466186523,0.10175909061931401,0.2880850191346604,1029.0,False,False,"[0.1915361285209656, 0.1915361285209656, 0.2298433631658554, 0.13407529890537262, 0.1915361285209656, 0.17238251864910126, 0.17238251864910126, 0.17238251864910126, 0.13407529890537262, 0.2106897532939911, 0.15322890877723694, 0.1915361285209656, 0.1915361285209656, 0.17238251864910126, 0.2106897532939911, 0.2106897532939911, 0.2298433631658554, 0.13407528400421145, 0.2298433631658554, 0.13407529890537262]","[{""value"": ""0.15322890877723694"", ""count"": 242309}, {""value"": ""0.07661445438861847"", ""count"": 220594}, {""value"": ""0.0957680642604828"", ""count"": 220414}, {""value"": ""0.17238251864910126"", ""count"": 202430}, {""value"": ""0.2106897532939911"", ""count"": 190788}, {""value"": ""0.1915361285209656"", ""count"": 180543}, {""value"": ""0.13407529890537262"", ""count"": 179604}, {""value"": ""0.05746084079146385"", ""count"": 177228}, {""value"": ""0.038307227194309235"", ""count"": 175082}, {""value"": ""0.1149216815829277"", ""count"": 174497}, {""value"": ""0.0"", ""count"": 174243}, {""value"": ""0.2298433631658554"", ""count"": 162289}, {""value"": ""0.019153613597154617"", ""count"": 157205}, {""value"": ""0.2489969730377197"", ""count"": 153695}, {""value"": ""-0.019153613597154617"", ""count"": 130696}, {""value"": ""-0.038307227194309235"", ""count"": 120195}, {""value"": ""0.3064578175544739"", ""count"": 109933}, {""value"": ""-0.07661445438861847"", ""count"": 109504}, {""value"": ""0.26815059781074524"", ""count"": 101019}, {""value"": ""-0.05746084079146385"", ""count"": 98302}]"
speed_scaling,float64,6249074,0,0.0,6249074,0.0,1.0,0.8471689305487502,0.3596486414284126,84.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[{""value"": ""1.0"", ""count"": 5289702}, {""value"": ""0.0"", ""count"": 948088}, {""value"": ""0.0125"", ""count"": 4723}, {""value"": ""0.9875"", ""count"": 2470}, {""value"": ""0.5250000000000017"", ""count"": 73}, {""value"": ""0.21250000000000152"", ""count"": 73}, {""value"": ""0.025000000000001462"", ""count"": 71}, {""value"": ""0.4625000000000018"", ""count"": 71}, {""value"": ""0.2750000000000016"", ""count"": 70}, {""value"": ""0.01250000000000146"", ""count"": 68}, {""value"": ""0.4000000000000017"", ""count"": 68}, {""value"": ""0.3250000000000016"", ""count"": 67}, {""value"": ""1.4606371667724714e-15"", ""count"": 65}, {""value"": ""0.4875000000000018"", ""count"": 65}, {""value"": ""0.33750000000000163"", ""count"": 65}, {""value"": ""0.5125000000000017"", ""count"": 65}, {""value"": ""0.3000000000000016"", ""count"": 64}, {""value"": ""0.2625000000000016"", ""count"": 64}, {""value"": ""0.3875000000000017"", ""count"": 63}, {""value"": ""0.06250000000000146"", ""count"": 63}]"
target_speed_fraction,float64,6249074,0,0.0,6249074,1.0,1.0,1.0,0.0,1.0,False,True,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[{""value"": ""1.0"", ""count"": 6249074}]"
actual_momentum,float64,6249074,0,0.0,6249074,0.0,2.17909791413813,0.24320974093927822,0.4308778759051247,,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[]
actual_main_voltage,float64,6249074,0,0.0,6249074,47.72808074951172,48.0146713256836,47.91474780612602,0.019343619113997425,242.0,False,False,"[47.94660949707031, 47.89286804199219, 47.9269027709961, 47.934959411621094, 47.929588317871094, 47.9394416809082, 47.89824295043945, 47.9394416809082, 47.93675231933594, 47.92869186401367, 47.934959411621094, 47.88928604125977, 47.9269027709961, 47.93764877319336, 47.90451431274414, 47.91347122192383, 47.92421340942383, 47.92152786254883, 47.934959411621094, 47.920631408691406]","[{""value"": ""47.91078186035156"", ""count"": 120477}, {""value"": ""47.90988540649414"", ""count"": 120107}, {""value"": ""47.91436386108398"", ""count"": 119209}, {""value"": ""47.91973876953125"", ""count"": 116765}, {""value"": ""47.915260314941406"", ""count"": 114277}, {""value"": ""47.91347122192383"", ""count"": 112786}, {""value"": ""47.91794967651367"", ""count"": 111743}, {""value"": ""47.92421340942383"", ""count"": 111417}, {""value"": ""47.920631408691406"", ""count"": 111215}, {""value"": ""47.91257095336914"", ""count"": 111055}, {""value"": ""47.91704940795898"", ""count"": 109220}, {""value"": ""47.90630340576172"", ""count"": 108266}, {""value"": ""47.92242431640625"", ""count"": 107402}, {""value"": ""47.90719985961914"", ""count"": 106940}, {""value"": ""47.91167449951172"", ""count"": 106764}, {""value"": ""47.92152786254883"", ""count"": 105170}, {""value"": ""47.9080924987793"", ""count"": 104100}, {""value"": ""47.91884231567383"", ""count"": 104010}, {""value"": ""47.91615295410156"", ""count"": 103970}, {""value"": ""47.92510986328125"", ""count"": 103736}]"
actual_robot_voltage,float64,6249074,0,0.0,6249074,47.77107238769531,48.06572341918945,47.96406961529749,0.01884077654407697,271.0,False,False,"[48.00571823120117, 47.94839859008789, 47.97616577148438, 47.98332595825195, 47.98691177368164, 47.97884750366211, 47.95198059082031, 47.99945068359375, 47.99317932128906, 47.965415954589844, 47.99407577514648, 47.94750213623047, 47.97884750366211, 47.9878044128418, 47.951087951660156, 47.97616577148438, 47.965415954589844, 47.97705841064453, 47.98422241210938, 47.95735549926758]","[{""value"": ""47.956459045410156"", ""count"": 150107}, {""value"": ""47.96720886230469"", ""count"": 148992}, {""value"": ""47.970787048339844"", ""count"": 146297}, {""value"": ""47.96004104614258"", ""count"": 142924}, {""value"": ""47.96362686157226"", ""count"": 140990}, {""value"": ""47.96899795532226"", ""count"": 131128}, {""value"": ""47.95287704467773"", ""count"": 131088}, {""value"": ""47.96183395385742"", ""count"": 128452}, {""value"": ""47.97437286376953"", ""count"": 125569}, {""value"": ""47.965415954589844"", ""count"": 119559}, {""value"": ""47.94929885864258"", ""count"": 115703}, {""value"": ""47.97257995605469"", ""count"": 115377}, {""value"": ""47.97616577148438"", ""count"": 112422}, {""value"": ""47.96630859375"", ""count"": 108647}, {""value"": ""47.97795486450195"", ""count"": 108601}, {""value"": ""47.958251953125"", ""count"": 105735}, {""value"": ""47.98332595825195"", ""count"": 100480}, {""value"": ""47.98153686523438"", ""count"": 99559}, {""value"": ""47.95466995239258"", ""count"": 99170}, {""value"": ""47.94571304321289"", ""count"": 98009}]"
actual_robot_current,float64,6249074,0,0.0,6249074,0.3905296027660369,5.593855857849121,0.7772298210454484,0.14581210150685808,778.0,False,False,"[0.8851262927055359, 0.8672236800193787, 0.8851262927055359, 0.8515569567680359, 0.9343623518943788, 0.9209314584732056, 0.8739365339279175, 0.8649825453758241, 0.9142186641693116, 0.8694595694541931, 0.8627467155456543, 0.8851262927055359, 0.8761723637580872, 0.8873621225357056, 0.8269415497779846, 0.8672236800193787, 0.8806493282318115, 0.8560339212417603, 0.8851262927055359, 0.8135106563568115]","[{""value"": ""0.7105615139007568"", ""count"": 66459}, {""value"": ""0.6837049722671509"", ""count"": 66329}, {""value"": ""0.6971306204795837"", ""count"": 66063}, {""value"": ""0.7060845494270325"", ""count"": 65762}, {""value"": ""0.7127973437309265"", ""count"": 65661}, {""value"": ""0.6926589012145996"", ""count"": 65641}, {""value"": ""0.6948947906494141"", ""count"": 64757}, {""value"": ""0.7016075849533081"", ""count"": 64659}, {""value"": ""0.6881819367408752"", ""count"": 64577}, {""value"": ""0.7195101380348206"", ""count"": 63467}, {""value"": ""0.7150384783744812"", ""count"": 62290}, {""value"": ""0.7038487195968628"", ""count"": 62180}, {""value"": ""0.7217512726783752"", ""count"": 62178}, {""value"": ""0.6747510433197021"", ""count"": 62092}, {""value"": ""0.6769921779632568"", ""count"": 61546}, {""value"": ""0.6792280077934265"", ""count"": 61462}, {""value"": ""0.7239871025085449"", ""count"": 61048}, {""value"": ""0.7284641265869141"", ""count"": 60866}, {""value"": ""0.6859408020973206"", ""count"": 60525}, {""value"": ""0.7083203792572021"", ""count"": 60026}]"
actual_joint_voltage_0,float64,6249074,0,0.0,6249074,47.04028701782226,47.81425476074219,47.69154521672701,0.02458386618570484,54.0,False,False,"[47.71392822265625, 47.65659713745117, 47.71392822265625, 47.68526077270508, 47.71392822265625, 47.71392822265625, 47.6995964050293, 47.6995964050293, 47.68526077270508, 47.68526077270508, 47.68526077270508, 47.6279296875, 47.68526077270508, 47.6995964050293, 47.65659713745117, 47.68526077270508, 47.65659713745117, 47.68526077270508, 47.6995964050293, 47.67092895507813]","[{""value"": ""47.68526077270508"", ""count"": 1683501}, {""value"": ""47.6995964050293"", ""count"": 1279248}, {""value"": ""47.71392822265625"", ""count"": 1023801}, {""value"": ""47.67092895507813"", ""count"": 805143}, {""value"": ""47.65659713745117"", ""count"": 581019}, {""value"": ""47.7282600402832"", ""count"": 426777}, {""value"": ""47.742591857910156"", ""count"": 171426}, {""value"": ""47.64226531982422"", ""count"": 149308}, {""value"": ""47.6279296875"", ""count"": 65290}, {""value"": ""47.75692367553711"", ""count"": 42443}, {""value"": ""47.61359786987305"", ""count"": 10623}, {""value"": ""47.5992660522461"", ""count"": 5385}, {""value"": ""47.77125930786133"", ""count"": 2656}, {""value"": ""47.570594787597656"", ""count"": 1029}, {""value"": ""47.58493041992188"", ""count"": 547}, {""value"": ""47.78559112548828"", ""count"": 415}, {""value"": ""47.1119499206543"", ""count"": 57}, {""value"": ""47.79992294311523"", ""count"": 52}, {""value"": ""47.5562629699707"", ""count"": 42}, {""value"": ""47.12628173828125"", ""count"": 39}]"
actual_joint_voltage_1,float64,6249074,0,0.0,6249074,46.99728393554688,47.90025329589844,47.766963523799085,0.02694611064183158,64.0,False,False,"[47.78559112548828, 47.71392822265625, 47.75692367553711, 47.77125930786133, 47.79992294311523, 47.78559112548828, 47.71392822265625, 47.77125930786133, 47.75692367553711, 47.7282600402832, 47.75692367553711, 47.71392822265625, 47.77125930786133, 47.75692367553711, 47.75692367553711, 47.75692367553711, 47.7282600402832, 47.75692367553711, 47.75692367553711, 47.7282600402832]","[{""value"": ""47.77125930786133"", ""count"": 1609974}, {""value"": ""47.75692367553711"", ""count"": 1475322}, {""value"": ""47.78559112548828"", ""count"": 959589}, {""value"": ""47.742591857910156"", ""count"": 626715}, {""value"": ""47.79992294311523"", ""count"": 490229}, {""value"": ""47.81425476074219"", ""count"": 348869}, {""value"": ""47.7282600402832"", ""count"": 299467}, {""value"": ""47.71392822265625"", ""count"": 219059}, {""value"": ""47.828590393066406"", ""count"": 79506}, {""value"": ""47.6995964050293"", ""count"": 57775}, {""value"": ""47.68526077270508"", ""count"": 53872}, {""value"": ""47.84292221069336"", ""count"": 11729}, {""value"": ""47.67092895507813"", ""count"": 10071}, {""value"": ""47.65659713745117"", ""count"": 4325}, {""value"": ""47.85725402832031"", ""count"": 1119}, {""value"": ""47.64226531982422"", ""count"": 627}, {""value"": ""47.6279296875"", ""count"": 312}, {""value"": ""47.87158584594727"", ""count"": 96}, {""value"": ""47.06895065307617"", ""count"": 38}, {""value"": ""47.61359786987305"", ""count"": 36}]"
actual_joint_voltage_2,float64,6249074,0,0.0,6249074,46.85395812988281,47.87158584594727,47.742501120070074,0.031170763428797002,68.0,False,False,"[47.81425476074219, 47.7282600402832, 47.75692367553711, 47.7282600402832, 47.75692367553711, 47.75692367553711, 47.6995964050293, 47.742591857910156, 47.75692367553711, 47.7282600402832, 47.7282600402832, 47.742591857910156, 47.75692367553711, 47.77125930786133, 47.742591857910156, 47.75692367553711, 47.6995964050293, 47.75692367553711, 47.75692367553711, 47.7282600402832]","[{""value"": ""47.75692367553711"", ""count"": 1488817}, {""value"": ""47.77125930786133"", ""count"": 1056768}, {""value"": ""47.742591857910156"", ""count"": 991714}, {""value"": ""47.71392822265625"", ""count"": 780133}, {""value"": ""47.7282600402832"", ""count"": 767073}, {""value"": ""47.68526077270508"", ""count"": 302953}, {""value"": ""47.6995964050293"", ""count"": 266225}, {""value"": ""47.78559112548828"", ""count"": 244368}, {""value"": ""47.81425476074219"", ""count"": 108509}, {""value"": ""47.67092895507813"", ""count"": 76383}, {""value"": ""47.79992294311523"", ""count"": 72338}, {""value"": ""47.65659713745117"", ""count"": 56854}, {""value"": ""47.64226531982422"", ""count"": 14141}, {""value"": ""47.6279296875"", ""count"": 9464}, {""value"": ""47.828590393066406"", ""count"": 8775}, {""value"": ""47.84292221069336"", ""count"": 1712}, {""value"": ""47.61359786987305"", ""count"": 1170}, {""value"": ""47.5992660522461"", ""count"": 782}, {""value"": ""47.570594787597656"", ""count"": 231}, {""value"": ""47.87158584594727"", ""count"": 104}]"
actual_joint_voltage_3,float64,6249074,0,0.0,6249074,45.922325134277344,47.7282600402832,47.55247893174337,0.035224562427191373,103.0,False,False,"[47.5992660522461, 47.51326370239258, 47.5992660522461, 47.54193115234375, 47.58493041992188, 47.570594787597656, 47.5275993347168, 47.570594787597656, 47.5992660522461, 47.54193115234375, 47.54193115234375, 47.5562629699707, 47.570594787597656, 47.570594787597656, 47.570594787597656, 47.5562629699707, 47.5562629699707, 47.58493041992188, 47.570594787597656, 47.54193115234375]","[{""value"": ""47.54193115234375"", ""count"": 1350629}, {""value"": ""47.570594787597656"", ""count"": 1316668}, {""value"": ""47.5562629699707"", ""count"": 1056709}, {""value"": ""47.58493041992188"", ""count"": 668875}, {""value"": ""47.5275993347168"", ""count"": 443301}, {""value"": ""47.5992660522461"", ""count"": 405795}, {""value"": ""47.51326370239258"", ""count"": 336625}, {""value"": ""47.48460006713867"", ""count"": 152895}, {""value"": ""47.61359786987305"", ""count"": 147979}, {""value"": ""47.49893188476562"", ""count"": 128302}, {""value"": ""47.4559326171875"", ""count"": 91936}, {""value"": ""47.47026824951172"", ""count"": 48428}, {""value"": ""47.4272689819336"", ""count"": 32449}, {""value"": ""47.44160079956055"", ""count"": 25656}, {""value"": ""47.6279296875"", ""count"": 15447}, {""value"": ""47.41293716430664"", ""count"": 9573}, {""value"": ""47.39860534667969"", ""count"": 7774}, {""value"": ""47.64226531982422"", ""count"": 5113}, {""value"": ""47.36993789672852"", ""count"": 2066}, {""value"": ""47.38426971435547"", ""count"": 1828}]"
actual_joint_voltage_4,float64,6249074,0,0.0,6249074,45.69300079345703,47.78559112548828,47.58964104892533,0.03515356532783492,114.0,False,False,"[47.65659713745117, 47.5992660522461, 47.64226531982422, 47.5992660522461, 47.6279296875, 47.6279296875, 47.570594787597656, 47.6279296875, 47.65659713745117, 47.64226531982422, 47.64226531982422, 47.5992660522461, 47.64226531982422, 47.6279296875, 47.6279296875, 47.6279296875, 47.5992660522461, 47.61359786987305, 47.64226531982422, 47.61359786987305]","[{""value"": ""47.5992660522461"", ""count"": 1736795}, {""value"": ""47.570594787597656"", ""count"": 1172791}, {""value"": ""47.61359786987305"", ""count"": 943009}, {""value"": ""47.6279296875"", ""count"": 522142}, {""value"": ""47.58493041992188"", ""count"": 507047}, {""value"": ""47.5562629699707"", ""count"": 338780}, {""value"": ""47.64226531982422"", ""count"": 334871}, {""value"": ""47.54193115234375"", ""count"": 280492}, {""value"": ""47.5275993347168"", ""count"": 113735}, {""value"": ""47.51326370239258"", ""count"": 91062}, {""value"": ""47.65659713745117"", ""count"": 51362}, {""value"": ""47.48460006713867"", ""count"": 46552}, {""value"": ""47.49893188476562"", ""count"": 44057}, {""value"": ""47.4559326171875"", ""count"": 26043}, {""value"": ""47.47026824951172"", ""count"": 16608}, {""value"": ""47.44160079956055"", ""count"": 7637}, {""value"": ""47.4272689819336"", ""count"": 6523}, {""value"": ""47.67092895507813"", ""count"": 6027}, {""value"": ""47.41293716430664"", ""count"": 1523}, {""value"": ""47.39860534667969"", ""count"": 817}]"
actual_joint_voltage_5,float64,6249074,0,0.0,6249074,45.80765914916992,47.88592147827149,47.674404571381025,0.036195059360451524,121.0,False,False,"[47.71392822265625, 47.68526077270508, 47.71392822265625, 47.71392822265625, 47.71392822265625, 47.742591857910156, 47.7282600402832, 47.71392822265625, 47.742591857910156, 47.7282600402832, 47.71392822265625, 47.68526077270508, 47.68526077270508, 47.71392822265625, 47.71392822265625, 47.6995964050293, 47.68526077270508, 47.6995964050293, 47.7282600402832, 47.67092895507813]","[{""value"": ""47.68526077270508"", ""count"": 1526399}, {""value"": ""47.67092895507813"", ""count"": 1016272}, {""value"": ""47.65659713745117"", ""count"": 933156}, {""value"": ""47.6995964050293"", ""count"": 818373}, {""value"": ""47.71392822265625"", ""count"": 601682}, {""value"": ""47.64226531982422"", ""count"": 367429}, {""value"": ""47.6279296875"", ""count"": 271520}, {""value"": ""47.7282600402832"", ""count"": 243353}, {""value"": ""47.5992660522461"", ""count"": 124101}, {""value"": ""47.61359786987305"", ""count"": 107298}, {""value"": ""47.570594787597656"", ""count"": 67870}, {""value"": ""47.75692367553711"", ""count"": 46634}, {""value"": ""47.58493041992188"", ""count"": 29230}, {""value"": ""47.742591857910156"", ""count"": 28256}, {""value"": ""47.5562629699707"", ""count"": 22841}, {""value"": ""47.54193115234375"", ""count"": 17653}, {""value"": ""47.5275993347168"", ""count"": 7635}, {""value"": ""47.51326370239258"", ""count"": 7538}, {""value"": ""47.49893188476562"", ""count"": 4803}, {""value"": ""47.48460006713867"", ""count"": 2757}]"
output_double_register_24,float64,6249074,0,0.0,6249074,0.0,0.9970000386238098,0.1405261799400502,0.2563401774757708,436.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[{""value"": ""0.0"", ""count"": 4658702}, {""value"": ""0.5020000338554382"", ""count"": 20725}, {""value"": ""0.5"", ""count"": 19368}, {""value"": ""0.5060000419616699"", ""count"": 16511}, {""value"": ""0.5100000500679016"", ""count"": 15426}, {""value"": ""0.5110000371932983"", ""count"": 15365}, {""value"": ""0.5010000467300415"", ""count"": 14677}, {""value"": ""0.5030000209808351"", ""count"": 14584}, {""value"": ""0.5070000290870667"", ""count"": 13943}, {""value"": ""0.550000011920929"", ""count"": 13273}, {""value"": ""0.5040000081062317"", ""count"": 12620}, {""value"": ""0.527999997138977"", ""count"": 11777}, {""value"": ""0.5180000066757202"", ""count"": 11372}, {""value"": ""0.5370000004768372"", ""count"": 11299}, {""value"": ""0.5560000538825989"", ""count"": 11230}, {""value"": ""0.5090000033378601"", ""count"": 11156}, {""value"": ""0.5950000286102295"", ""count"": 11151}, {""value"": ""0.5210000276565552"", ""count"": 11128}, {""value"": ""0.5800000429153442"", ""count"": 11096}, {""value"": ""0.656000018119812"", ""count"": 11052}]"
output_double_register_25,float64,6249074,0,0.0,6249074,0.0,1.25600004196167,0.03499338585851126,0.04440534090396439,757.0,False,False,"[0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806, 0.13500000536441806]","[{""value"": ""0.01900000125169754"", ""count"": 153026}, {""value"": ""0.02000000141561032"", ""count"": 147704}, {""value"": ""0.018000001087784767"", ""count"": 143563}, {""value"": ""0.017000000923871994"", ""count"": 142955}, {""value"": ""0.016000000759959214"", ""count"": 141077}, {""value"": ""0.006000000052154064"", ""count"": 140005}, {""value"": ""0.024000000208616257"", ""count"": 139005}, {""value"": ""0.0130000002682209"", ""count"": 138624}, {""value"": ""0.02200000174343586"", ""count"": 137825}, {""value"": ""0.015000000596046446"", ""count"": 137543}, {""value"": ""0.026000000536441803"", ""count"": 136385}, {""value"": ""0.014000000432133676"", ""count"": 134379}, {""value"": ""0.009000000543892384"", ""count"": 134185}, {""value"": ""0.008000000379979609"", ""count"": 133445}, {""value"": ""0.02300000190734864"", ""count"": 133011}, {""value"": ""0.01100000087171793"", ""count"": 132707}, {""value"": ""0.0020000000949949017"", ""count"": 132257}, {""value"": ""0.021000001579523087"", ""count"": 131553}, {""value"": ""0.027000000700354576"", ""count"": 131326}, {""value"": ""0.012000000104308128"", ""count"": 131260}]"
output_double_register_26,float64,6249074,0,0.0,6249074,0.0,0.5,0.23677940123608715,0.24965018679809478,2.0,False,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[{""value"": ""0.0"", ""count"": 3289770}, {""value"": ""0.5"", ""count"": 2959304}]"
output_double_register_27,float64,6249074,0,0.0,6249074,0.0,3.4710001945495605,0.003443267579851932,0.08072733956653945,14.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[{""value"": ""0.0"", ""count"": 6233637}, {""value"": ""1.820000052452088"", ""count"": 2066}, {""value"": ""1.0810000896453855"", ""count"": 1898}, {""value"": ""0.4690000116825104"", ""count"": 1800}, {""value"": ""0.42500001192092896"", ""count"": 1692}, {""value"": ""1.1740000247955322"", ""count"": 1025}, {""value"": ""1.5440000295639038"", ""count"": 1020}, {""value"": ""2.4660000801086426"", ""count"": 982}, {""value"": ""1.5860000848770142"", ""count"": 965}, {""value"": ""3.4710001945495605"", ""count"": 961}, {""value"": ""2.469000101089477"", ""count"": 934}, {""value"": ""0.9530000686645508"", ""count"": 876}, {""value"": ""0.6970000267028809"", ""count"": 654}, {""value"": ""0.8500000238418579"", ""count"": 564}]"
actual_digital_input_bits,int64,6249074,0,0.0,6249074,0.0,0.0,0.0,0.0,1.0,False,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""value"": ""0"", ""count"": 6249074}]"
robot_mode,int64,6249074,0,0.0,6249074,4.0,7.0,6.998786860261216,0.04981903485315482,3.0,False,False,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[{""value"": ""7"", ""count"": 6245343}, {""value"": ""5"", ""count"": 3612}, {""value"": ""4"", ""count"": 119}]"
