seed,seed_group,N,variant,split,episode_id,score,threshold,above_threshold
19,failed,50,LW_CURRENT,anomaly_evaluation,589,233.3988959,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,564,171.507295436,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,706,198.674431017,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,135,216.121923041,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,469,400.219923846,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,426,192.773508534,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,147,191.098328796,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,601,184.451143451,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,705,193.635492094,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,597,186.204828964,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,13,197.250919321,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,108,208.455238834,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,688,203.280476414,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,253,214.438637449,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,693,198.611627053,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,33,169.787153472,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,521,198.434282949,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,83,198.142689502,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,403,583.449624305,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,193,194.174477253,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,85,182.352460932,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,191,191.499418757,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,474,400.683397299,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,632,214.83464689,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,75,198.471496822,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,64,312.776884239,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,334,182.160802046,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,724,191.763309627,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,326,185.036131397,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,663,198.859356817,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,374,222.715752878,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,198,189.401906464,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,269,300.586856223,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,95,189.998837754,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,196,198.342768945,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,686,202.967492565,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,493,451.94923117,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,301,184.599051902,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,622,194.431792286,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,303,185.132957726,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,509,178.93426266,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,132,214.486676023,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,266,191.734365313,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,404,579.171167204,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,410,582.536215687,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,15,191.930782672,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,380,223.835060072,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,654,222.020809651,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,59,190.997264131,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,201,189.164581246,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,315,183.32565563,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,274,304.228014985,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,613,211.30232439,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,449,210.173967349,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,263,192.109996098,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,309,182.95978095,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,524,195.006740413,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,517,183.070792823,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,379,223.655752724,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,27,174.680235051,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,188,182.313311547,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,197,198.507826105,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,687,202.578039331,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,596,183.69625413,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,260,192.787531496,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,170,185.11550327,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,549,247.104770343,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,468,399.381439725,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,620,194.50078709,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,452,217.762805796,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,541,245.466030938,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,389,199.975757411,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,310,177.949822518,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,695,196.478995405,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,337,187.989026998,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,16,190.684261155,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,512,179.692876593,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,496,448.820514216,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,316,178.216502521,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,489,184.725154257,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,215,322.426406477,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,747,193.131036785,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,338,183.368523247,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,360,10093.7199845,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,539,180.525341449,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,545,247.467355549,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,751,190.981125659,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,61,317.151287317,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,157,165.241502815,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,470,397.440984369,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,311,177.641881026,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,702,195.081448481,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,661,194.698109684,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,22,188.532961906,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,267,302.481845265,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,328,185.617694015,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,224,223.607525433,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,203,189.405089962,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,500,448.071344865,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,34,173.581355475,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,2,196.304563643,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,235,211.670305522,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,540,244.204213613,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,730,179.339834778,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,692,203.454830699,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,55,185.090067058,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,518,191.07483407,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,616,210.085264426,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,501,183.397718759,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,121,199.776160507,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,555,170.08723555,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,448,213.420345456,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,222,224.083069542,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,236,213.273011385,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,139,216.198085621,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,491,189.567951378,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,195,193.122326628,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,516,184.385143578,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,697,200.59082539,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,731,186.298148993,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,66,314.103091218,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,312,180.914584326,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,29,173.089892247,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,381,1112.87058486,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,721,192.398425684,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,528,179.245646397,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,225,226.505054566,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,714,198.85312581,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,645,199.195980505,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,617,191.440535639,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,523,195.60456436,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,284,281.834536192,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,753,189.818699316,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,152,188.559054861,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,717,198.34600743,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,439,188.481762894,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,610,209.075595052,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,651,223.135332341,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,713,192.284337638,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,402,189.922599895,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,187,184.433025658,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,41,186.261322711,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,199,193.918797656,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,640,195.952578488,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,117,205.781402952,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,565,168.816486773,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,321,181.045575261,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,231,209.443799158,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,115,202.805181262,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,738,189.33858807,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,626,192.000917178,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,690,200.494476035,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,356,581.745769665,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,200,189.217014017,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,477,399.723761078,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,633,212.840718526,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,153,169.274630979,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,700,194.089131289,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,293,240.423515883,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,219,324.055925657,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,232,210.448327454,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,407,582.433820975,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,678,196.086431875,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,411,579.765023095,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,272,302.843320787,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,304,189.53774088,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,662,198.637993017,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,74,201.467753374,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,270,304.457259763,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,575,182.612473577,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,732,184.174370817,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,646,197.043804977,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,559,171.170813508,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,249,215.141905236,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,331,180.534840143,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,715,195.229880846,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,340,186.907887666,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,603,179.650765319,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,107,208.677128683,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,744,195.190941614,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,703,195.688442536,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,124,435.809672386,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,122,434.373953957,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,485,182.798974567,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,437,186.466298094,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,42,185.800338502,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,699,194.615293363,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,103,189.714247995,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,140,217.140011499,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,247,211.507080366,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,409,582.210872287,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,711,191.531257563,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,220,332.862962392,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,336,185.487392337,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,192,192.607621785,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,595,181.955338349,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,421,188.092783244,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,164,181.072482093,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,116,200.25833339,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,547,247.870061124,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,745,25443.3478034,11455.2745555,True
19,failed,50,LW_CURRENT,anomaly_evaluation,650,223.280275373,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,419,182.033472596,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,507,179.888579347,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,190,190.985528959,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,542,245.844748392,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,444,210.668692187,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,443,212.271184774,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,159,166.468187664,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,12,196.488357719,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,377,223.242794081,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,279,525.850556514,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,385,195.703142752,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,218,324.399018867,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,660,197.078709753,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,503,184.870768547,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,162,181.225658024,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,574,179.749432974,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,43,189.762022134,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,479,180.099269659,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,725,194.681288682,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,537,181.050320533,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,352,209.336211067,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,259,198.367981651,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,216,324.944280702,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,718,19446.284353,11455.2745555,True
19,failed,50,LW_CURRENT,anomaly_evaluation,546,245.338719101,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,498,448.965081701,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,582,181.983749697,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,319,179.717022357,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,324,187.172690266,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,167,183.218994541,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,369,583.171518848,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,387,199.505395943,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,205,199.024125749,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,719,188.347928006,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,221,223.430224667,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,299,242.611207428,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,609,207.883241275,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,318,180.737853482,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,341,186.477750353,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,353,582.092202365,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,373,223.800298771,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,648,192.686452703,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,237,212.578291213,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,25,172.06512435,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,154,169.552470411,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,172,185.615776719,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,618,196.432472177,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,533,180.152092604,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,653,219.247206717,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,397,188.283385956,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,527,179.416214666,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,186,181.948353185,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,327,184.33069633,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,425,186.558527326,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,530,178.705428478,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,37,185.96094607,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,258,191.194247383,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,134,215.871920041,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,101,192.189623817,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,393,184.77199576,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,91,187.307534974,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,80,199.408410976,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,57,186.896983214,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,208,198.828419298,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,388,200.100940994,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,54,185.587724607,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,151,188.202168219,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,455,185.207301833,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,578,184.916536673,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,567,170.038747036,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,484,186.555717048,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,348,215.75625317,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,35,171.538306774,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,366,580.761771374,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,367,579.564589104,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,441,188.525160412,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,464,183.164615565,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,65,314.959817971,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,73,309.265036424,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,642,193.897361658,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,6,195.223461928,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,656,1232.69329211,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,156,171.470631395,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,176,185.174708132,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,105,207.430419498,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,243,210.393126076,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,111,204.385201845,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,472,398.692799361,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,36,188.241766375,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,70,314.325582394,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,394,189.129673091,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,722,191.825320788,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,459,183.666146624,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,100,185.319944999,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,495,447.510801463,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,364,585.420568469,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,240,212.872860842,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,522,194.178667183,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,276,304.062684898,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,456,184.42505996,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,282,525.665669392,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,625,193.756146433,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,630,220.238192629,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,639,212.176748447,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,48,189.055872662,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,588,236.021016656,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,362,584.20108497,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,112,205.565736111,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,245,210.989785623,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,349,224.157867483,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,97,191.03658631,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,244,212.165975759,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,418,183.94561969,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,217,328.332647992,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,18,194.051644656,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,346,213.160801276,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,126,427.066703533,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,748,187.820736925,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,460,183.443901325,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,525,194.792666564,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,322,186.486258892,11455.2745555,False
19,failed,50,LW_CURRENT,anomaly_evaluation,741,191.270768173,11455.2745555,False
