protocol_version,seed,N,detector,condition,removed_episode_id,replacement_episode_id,split,episode_id,score,threshold,above_threshold
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,690,271.568644313,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,101,264.554446831,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,644,260.832127809,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,464,255.692653477,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,656,1543.6623709,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,486,252.826512702,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,20,272.694641912,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,514,257.760365302,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,108,288.388215594,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,617,264.386329105,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,330,256.123262712,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,435,263.37408377,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,321,252.381411803,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,31,239.20739108,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,460,259.127349313,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,268,390.231863009,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,473,499.996927944,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,163,249.651354357,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,130,300.467249438,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,18,271.587363916,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,114,283.927666305,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,465,257.657298845,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,265,258.175397899,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,454,257.699373458,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,526,277.746754291,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,100,254.990711967,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,36,260.776106272,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,685,270.379590165,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,433,259.10585181,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,93,262.979489034,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,83,273.874685879,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,150,266.546241466,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,562,241.197627321,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,512,250.315140262,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,74,280.985836267,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,706,273.967337751,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,568,252.11045275,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,136,297.505020698,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,501,254.765320653,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,73,427.667652707,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,593,320.880715404,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,294,329.310187795,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,184,246.838141391,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,215,396.832244193,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,681,257.607408792,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,632,282.511599136,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,604,248.330575953,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,528,250.503830272,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,167,252.577021206,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,190,265.679459866,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,240,287.236272047,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,95,261.662297752,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,225,295.150480463,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,422,261.658684809,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,279,649.783943492,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,165,254.552257321,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,530,250.256632837,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,719,261.620275077,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,683,256.870445859,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,561,244.180614054,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,445,320.18101074,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,99,265.58284721,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,338,255.526462252,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,359,738.936327278,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,573,255.369435002,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,23,275.934746344,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,276,395.193639037,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,337,260.523427448,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,246,289.527284771,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,560,241.992145826,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,212,269.473458654,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,635,274.371760142,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,522,270.963326864,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,57,261.604187475,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,78,275.011471171,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,104,265.691137011,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,105,286.411089814,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,697,270.906548955,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,332,256.341667722,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,224,291.407837356,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,177,250.125357513,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,596,247.811407783,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,65,440.2355046,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,380,300.704866013,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,272,390.034531759,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,350,299.677141813,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,731,256.451982484,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,390,276.380828179,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,668,264.139082011,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,544,348.696998884,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,558,236.099554693,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,414,255.806262919,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,548,349.704484451,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,183,253.426036996,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,69,436.765937635,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,599,247.713645267,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,606,248.242175786,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,590,317.365793948,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,117,284.398661072,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,221,292.819125374,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,11,270.307000567,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,341,261.180939984,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,200,262.092045022,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,222,290.543191876,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,334,256.787649339,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,447,294.796024685,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,255,293.900276654,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,37,261.959503256,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,725,267.89946003,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,248,288.568667353,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,677,254.767475646,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,97,261.345997098,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,477,496.057916142,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,701,271.204160601,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,107,291.771414421,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,479,255.381971908,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,494,634.777602526,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,1,267.234081437,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,655,282.704532413,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,741,266.33410534,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,51,258.989499008,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,233,279.207951983,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,351,298.901663196,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,505,253.055965553,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,379,300.407871512,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,389,277.532990449,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,699,269.899423259,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,98,260.46376106,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,680,253.995374665,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,711,265.933622409,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,452,301.179041865,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,32,239.098575666,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,611,280.36109337,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,56,264.338597513,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,576,250.63093559,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,748,263.005616469,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,141,305.64367231,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,15,270.17705952,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,466,535.889308227,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,196,267.693772957,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,251,289.76606244,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,458,1777.13263893,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,45,261.724124843,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,263,253.111074907,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,437,256.902596396,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,436,255.71486798,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,135,299.026486287,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,716,265.945920827,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,203,259.87591734,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,553,239.801114064,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,471,497.200207874,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,22,267.380575431,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,312,249.789289577,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,472,496.404597419,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,535,252.228538354,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,485,256.985590666,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,484,261.20013823,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,449,296.686106308,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,450,295.692292415,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,614,284.726395048,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,451,297.723605493,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,496,639.524970958,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,480,255.712130691,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,214,391.253354449,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,408,739.776992754,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,115,282.677850404,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,571,249.323879465,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,4,271.37642835,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,705,265.844579859,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,307,258.120159991,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,498,639.427810904,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,744,274.317685706,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,682,254.009192249,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,9,267.948035094,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,481,260.399761807,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,664,269.394945317,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,753,264.804276137,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,616,283.863914411,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,202,259.88385218,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,235,287.635236791,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,257,256.58219046,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,254,289.730090321,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,459,258.214917494,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,241,284.355004428,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,25,241.291293194,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,504,260.984401104,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,92,260.393928647,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,162,249.132819098,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,238,288.222209269,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,397,265.2889413,14613.605074,False
calibration-1710-intervention-v1.0.0,9,100,TargetOnly,RANDOM_CONTROL,1932,1749,anomaly_evaluation,404,740.881290325,14613.605074,False
